,REGION TYPE,REGION,TOTAL SPECIMENS,A (2009 H1N1),A (H1),A (H3),A (Subtyping not Performed),A (Unable to Subtype),B,H3N2v,TOTAL A,TOTAL B,date,Confirmed_Infections
1374,States,Mississippi,207.0,,,,,,,,24.0,4.0,2016-04-01,28.0
1375,States,Missouri,619.0,,,,,,,,17.0,14.0,2016-04-01,31.0
1376,States,Montana,219.0,,,,,,,,23.0,28.0,2016-04-01,51.0
1377,States,Nebraska,145.0,,,,,,,,27.0,4.0,2016-04-01,31.0
1378,States,Nevada,24.0,,,,,,,,1.0,2.0,2016-04-01,3.0
1381,States,New Mexico,904.0,,,,,,,,146.0,94.0,2016-04-01,240.0
1382,States,New York,2804.0,,,,,,,,398.0,165.0,2016-04-01,563.0
1383,States,North Carolina,255.0,,,,,,,,28.0,10.0,2016-04-01,38.0
1384,States,North Dakota,62.0,,,,,,,,5.0,3.0,2016-04-01,8.0
1385,States,Ohio,1190.0,,,,,,,,161.0,65.0,2016-04-01,226.0
1386,States,Oklahoma,228.0,,,,,,,,9.0,9.0,2016-04-01,18.0
1387,States,Oregon,592.0,,,,,,,,55.0,74.0,2016-04-01,129.0
1388,States,Pennsylvania,1135.0,,,,,,,,137.0,62.0,2016-04-01,199.0
1390,States,South Carolina,397.0,,,,,,,,23.0,17.0,2016-04-01,40.0
1391,States,South Dakota,232.0,,,,,,,,27.0,3.0,2016-04-01,30.0
1392,States,Tennessee,316.0,,,,,,,,15.0,23.0,2016-04-01,38.0
1393,States,Texas,1832.0,,,,,,,,178.0,159.0,2016-04-01,337.0
1394,States,Utah,850.0,,,,,,,,130.0,41.0,2016-04-01,171.0
1395,States,Vermont,418.0,,,,,,,,45.0,11.0,2016-04-01,56.0
1396,States,Virginia,320.0,,,,,,,,38.0,8.0,2016-04-01,46.0
1397,States,Washington,533.0,,,,,,,,58.0,42.0,2016-04-01,100.0
1398,States,West Virginia,486.0,,,,,,,,37.0,48.0,2016-04-01,85.0
1399,States,Wisconsin,1349.0,,,,,,,,157.0,36.0,2016-04-01,193.0
1400,States,Wyoming,55.0,,,,,,,,11.0,1.0,2016-04-01,12.0
1401,States,Puerto Rico,0.0,,,,,,,,0.0,0.0,2016-04-01,0.0
1404,States,Alabama,270.0,,,,,,,,19.0,1.0,2016-04-08,20.0
1405,States,Alaska,39.0,,,,,,,,2.0,4.0,2016-04-08,6.0
1406,States,Arizona,82.0,,,,,,,,2.0,2.0,2016-04-08,4.0
1407,States,Arkansas,55.0,,,,,,,,4.0,4.0,2016-04-08,8.0
1408,States,California,1332.0,,,,,,,,40.0,55.0,2016-04-08,95.0
1409,States,Colorado,716.0,,,,,,,,46.0,30.0,2016-04-08,76.0
1410,States,Connecticut,529.0,,,,,,,,37.0,41.0,2016-04-08,78.0
1411,States,Delaware,221.0,,,,,,,,26.0,20.0,2016-04-08,46.0
1414,States,Georgia,786.0,,,,,,,,43.0,45.0,2016-04-08,88.0
1415,States,Hawaii,236.0,,,,,,,,21.0,9.0,2016-04-08,30.0
1417,States,Illinois,433.0,,,,,,,,18.0,18.0,2016-04-08,36.0
1418,States,Indiana,176.0,,,,,,,,10.0,6.0,2016-04-08,16.0
1419,States,Iowa,131.0,,,,,,,,6.0,2.0,2016-04-08,8.0
1420,States,Kansas,181.0,,,,,,,,12.0,11.0,2016-04-08,23.0
1421,States,Kentucky,294.0,,,,,,,,16.0,9.0,2016-04-08,25.0
1422,States,Louisiana,516.0,,,,,,,,31.0,11.0,2016-04-08,42.0
1423,States,Maine,229.0,,,,,,,,40.0,21.0,2016-04-08,61.0
1424,States,Maryland,24.0,,,,,,,,0.0,5.0,2016-04-08,5.0
1425,States,Massachusetts,733.0,,,,,,,,71.0,56.0,2016-04-08,127.0
1426,States,Michigan,1010.0,,,,,,,,65.0,36.0,2016-04-08,101.0
1427,States,Minnesota,483.0,,,,,,,,30.0,16.0,2016-04-08,46.0
1428,States,Mississippi,125.0,,,,,,,,9.0,10.0,2016-04-08,19.0
1429,States,Missouri,521.0,,,,,,,,17.0,13.0,2016-04-08,30.0
1430,States,Montana,163.0,,,,,,,,19.0,12.0,2016-04-08,31.0
1431,States,Nebraska,105.0,,,,,,,,14.0,2.0,2016-04-08,16.0
1432,States,Nevada,31.0,,,,,,,,2.0,2.0,2016-04-08,4.0
1433,States,New Hampshire,29.0,,,,,,,,1.0,2.0,2016-04-08,3.0
1435,States,New Mexico,415.0,,,,,,,,81.0,63.0,2016-04-08,144.0
1436,States,New York,2461.0,,,,,,,,247.0,175.0,2016-04-08,422.0
1437,States,North Carolina,225.0,,,,,,,,21.0,11.0,2016-04-08,32.0
1438,States,North Dakota,54.0,,,,,,,,4.0,1.0,2016-04-08,5.0
1439,States,Ohio,1072.0,,,,,,,,110.0,54.0,2016-04-08,164.0
1440,States,Oklahoma,190.0,,,,,,,,9.0,9.0,2016-04-08,18.0
1441,States,Oregon,496.0,,,,,,,,63.0,51.0,2016-04-08,114.0
1442,States,Pennsylvania,764.0,,,,,,,,69.0,32.0,2016-04-08,101.0
1444,States,South Carolina,333.0,,,,,,,,14.0,17.0,2016-04-08,31.0
1445,States,South Dakota,201.0,,,,,,,,18.0,8.0,2016-04-08,26.0
1446,States,Tennessee,306.0,,,,,,,,25.0,24.0,2016-04-08,49.0
1447,States,Texas,1783.0,,,,,,,,159.0,154.0,2016-04-08,313.0
1448,States,Utah,735.0,,,,,,,,99.0,34.0,2016-04-08,133.0
1449,States,Vermont,343.0,,,,,,,,24.0,6.0,2016-04-08,30.0
1450,States,Virginia,245.0,,,,,,,,26.0,16.0,2016-04-08,42.0
1451,States,Washington,482.0,,,,,,,,31.0,34.0,2016-04-08,65.0
1452,States,West Virginia,594.0,,,,,,,,26.0,52.0,2016-04-08,78.0
1453,States,Wisconsin,1363.0,,,,,,,,141.0,26.0,2016-04-08,167.0
1454,States,Wyoming,43.0,,,,,,,,5.0,4.0,2016-04-08,9.0
1455,States,Puerto Rico,0.0,,,,,,,,0.0,0.0,2016-04-08,0.0
1458,States,Alabama,272.0,,,,,,,,10.0,1.0,2016-04-15,11.0
1459,States,Alaska,35.0,,,,,,,,4.0,3.0,2016-04-15,7.0
1460,States,Arizona,66.0,,,,,,,,3.0,1.0,2016-04-15,4.0
1461,States,Arkansas,60.0,,,,,,,,2.0,5.0,2016-04-15,7.0
1462,States,California,1045.0,,,,,,,,29.0,23.0,2016-04-15,52.0
1463,States,Colorado,635.0,,,,,,,,39.0,22.0,2016-04-15,61.0
1464,States,Connecticut,460.0,,,,,,,,17.0,39.0,2016-04-15,56.0
1465,States,Delaware,171.0,,,,,,,,16.0,14.0,2016-04-15,30.0
1468,States,Georgia,713.0,,,,,,,,27.0,36.0,2016-04-15,63.0
1469,States,Hawaii,290.0,,,,,,,,16.0,8.0,2016-04-15,24.0
1471,States,Illinois,387.0,,,,,,,,24.0,24.0,2016-04-15,48.0
1472,States,Indiana,152.0,,,,,,,,14.0,2.0,2016-04-15,16.0
1473,States,Iowa,101.0,,,,,,,,3.0,1.0,2016-04-15,4.0
1474,States,Kansas,195.0,,,,,,,,9.0,24.0,2016-04-15,33.0
1475,States,Kentucky,263.0,,,,,,,,15.0,10.0,2016-04-15,25.0
1476,States,Louisiana,459.0,,,,,,,,13.0,17.0,2016-04-15,30.0
1477,States,Maine,192.0,,,,,,,,31.0,17.0,2016-04-15,48.0
1478,States,Maryland,16.0,,,,,,,,0.0,2.0,2016-04-15,2.0
1479,States,Massachusetts,629.0,,,,,,,,64.0,77.0,2016-04-15,141.0
1480,States,Michigan,904.0,,,,,,,,60.0,49.0,2016-04-15,109.0
1481,States,Minnesota,449.0,,,,,,,,45.0,12.0,2016-04-15,57.0
1482,States,Mississippi,98.0,,,,,,,,4.0,5.0,2016-04-15,9.0
1483,States,Missouri,510.0,,,,,,,,16.0,12.0,2016-04-15,28.0
1484,States,Montana,136.0,,,,,,,,8.0,11.0,2016-04-15,19.0
1485,States,Nebraska,86.0,,,,,,,,12.0,2.0,2016-04-15,14.0
1486,States,Nevada,14.0,,,,,,,,0.0,1.0,2016-04-15,1.0
1487,States,New Hampshire,24.0,,,,,,,,1.0,2.0,2016-04-15,3.0
1489,States,New Mexico,526.0,,,,,,,,49.0,42.0,2016-04-15,91.0
1490,States,New York,2178.0,,,,,,,,166.0,183.0,2016-04-15,349.0
1491,States,North Carolina,235.0,,,,,,,,24.0,16.0,2016-04-15,40.0
1492,States,North Dakota,55.0,,,,,,,,3.0,1.0,2016-04-15,4.0
1493,States,Ohio,1084.0,,,,,,,,163.0,61.0,2016-04-15,224.0
1494,States,Oklahoma,199.0,,,,,,,,3.0,10.0,2016-04-15,13.0
1495,States,Oregon,409.0,,,,,,,,33.0,30.0,2016-04-15,63.0
1496,States,Pennsylvania,736.0,,,,,,,,62.0,52.0,2016-04-15,114.0
1498,States,South Carolina,297.0,,,,,,,,9.0,13.0,2016-04-15,22.0
1499,States,South Dakota,153.0,,,,,,,,9.0,6.0,2016-04-15,15.0
1500,States,Tennessee,270.0,,,,,,,,12.0,30.0,2016-04-15,42.0
1501,States,Texas,1657.0,,,,,,,,110.0,149.0,2016-04-15,259.0
1502,States,Utah,633.0,,,,,,,,42.0,29.0,2016-04-15,71.0
1503,States,Vermont,337.0,,,,,,,,21.0,12.0,2016-04-15,33.0
1504,States,Virginia,251.0,,,,,,,,20.0,18.0,2016-04-15,38.0
1505,States,Washington,451.0,,,,,,,,19.0,25.0,2016-04-15,44.0
1506,States,West Virginia,551.0,,,,,,,,30.0,56.0,2016-04-15,86.0
1507,States,Wisconsin,997.0,,,,,,,,87.0,30.0,2016-04-15,117.0
1508,States,Wyoming,30.0,,,,,,,,1.0,3.0,2016-04-15,4.0
1509,States,Puerto Rico,0.0,,,,,,,,0.0,0.0,2016-04-15,0.0
1512,States,Alabama,200.0,,,,,,,,6.0,0.0,2016-04-22,6.0
1513,States,Alaska,20.0,,,,,,,,2.0,4.0,2016-04-22,6.0
1514,States,Arizona,46.0,,,,,,,,2.0,5.0,2016-04-22,7.0
1515,States,Arkansas,66.0,,,,,,,,0.0,3.0,2016-04-22,3.0
1516,States,California,986.0,,,,,,,,23.0,16.0,2016-04-22,39.0
1517,States,Colorado,468.0,,,,,,,,19.0,18.0,2016-04-22,37.0
1518,States,Connecticut,517.0,,,,,,,,27.0,35.0,2016-04-22,62.0
1519,States,Delaware,164.0,,,,,,,,12.0,27.0,2016-04-22,39.0
1522,States,Georgia,612.0,,,,,,,,21.0,18.0,2016-04-22,39.0
1523,States,Hawaii,182.0,,,,,,,,10.0,2.0,2016-04-22,12.0
1525,States,Illinois,352.0,,,,,,,,14.0,16.0,2016-04-22,30.0
1526,States,Indiana,176.0,,,,,,,,10.0,4.0,2016-04-22,14.0
1527,States,Iowa,81.0,,,,,,,,4.0,1.0,2016-04-22,5.0
1528,States,Kansas,194.0,,,,,,,,4.0,20.0,2016-04-22,24.0
1529,States,Kentucky,277.0,,,,,,,,10.0,13.0,2016-04-22,23.0
1530,States,Louisiana,421.0,,,,,,,,13.0,14.0,2016-04-22,27.0
1531,States,Maine,133.0,,,,,,,,21.0,15.0,2016-04-22,36.0
1532,States,Maryland,56.0,,,,,,,,0.0,6.0,2016-04-22,6.0
1533,States,Massachusetts,607.0,,,,,,,,43.0,82.0,2016-04-22,125.0
1534,States,Michigan,784.0,,,,,,,,41.0,56.0,2016-04-22,97.0
1535,States,Minnesota,407.0,,,,,,,,15.0,20.0,2016-04-22,35.0
1536,States,Mississippi,103.0,,,,,,,,8.0,3.0,2016-04-22,11.0
1537,States,Missouri,530.0,,,,,,,,12.0,15.0,2016-04-22,27.0
1538,States,Montana,150.0,,,,,,,,7.0,16.0,2016-04-22,23.0
1539,States,Nebraska,67.0,,,,,,,,7.0,4.0,2016-04-22,11.0
1540,States,Nevada,10.0,,,,,,,,0.0,0.0,2016-04-22,0.0
1541,States,New Hampshire,25.0,,,,,,,,0.0,3.0,2016-04-22,3.0
1543,States,New Mexico,424.0,,,,,,,,19.0,42.0,2016-04-22,61.0
1544,States,New York,1996.0,,,,,,,,139.0,182.0,2016-04-22,321.0
1545,States,North Carolina,273.0,,,,,,,,21.0,27.0,2016-04-22,48.0
1546,States,North Dakota,47.0,,,,,,,,3.0,2.0,2016-04-22,5.0
1547,States,Ohio,904.0,,,,,,,,104.0,54.0,2016-04-22,158.0
1548,States,Oklahoma,177.0,,,,,,,,3.0,6.0,2016-04-22,9.0
1549,States,Oregon,344.0,,,,,,,,23.0,18.0,2016-04-22,41.0
1550,States,Pennsylvania,672.0,,,,,,,,36.0,70.0,2016-04-22,106.0
1552,States,South Carolina,303.0,,,,,,,,5.0,16.0,2016-04-22,21.0
1553,States,South Dakota,123.0,,,,,,,,9.0,1.0,2016-04-22,10.0
1554,States,Tennessee,308.0,,,,,,,,19.0,30.0,2016-04-22,49.0
1555,States,Texas,1744.0,,,,,,,,112.0,97.0,2016-04-22,209.0
1556,States,Utah,621.0,,,,,,,,35.0,23.0,2016-04-22,58.0
1557,States,Vermont,249.0,,,,,,,,17.0,5.0,2016-04-22,22.0
1558,States,Virginia,255.0,,,,,,,,20.0,29.0,2016-04-22,49.0
1559,States,Washington,363.0,,,,,,,,23.0,16.0,2016-04-22,39.0
1560,States,West Virginia,570.0,,,,,,,,51.0,74.0,2016-04-22,125.0
1561,States,Wisconsin,804.0,,,,,,,,39.0,34.0,2016-04-22,73.0
1562,States,Wyoming,27.0,,,,,,,,6.0,5.0,2016-04-22,11.0
1563,States,Puerto Rico,0.0,,,,,,,,0.0,0.0,2016-04-22,0.0
1566,States,Alabama,182.0,,,,,,,,2.0,0.0,2016-04-29,2.0
1567,States,Alaska,13.0,,,,,,,,0.0,3.0,2016-04-29,3.0
1568,States,Arizona,67.0,,,,,,,,1.0,2.0,2016-04-29,3.0
1569,States,Arkansas,60.0,,,,,,,,2.0,3.0,2016-04-29,5.0
1570,States,California,1064.0,,,,,,,,20.0,15.0,2016-04-29,35.0
1571,States,Colorado,424.0,,,,,,,,13.0,22.0,2016-04-29,35.0
1572,States,Connecticut,434.0,,,,,,,,9.0,37.0,2016-04-29,46.0
1573,States,Delaware,152.0,,,,,,,,6.0,21.0,2016-04-29,27.0
1576,States,Georgia,566.0,,,,,,,,11.0,30.0,2016-04-29,41.0
1577,States,Hawaii,172.0,,,,,,,,10.0,9.0,2016-04-29,19.0
1579,States,Illinois,297.0,,,,,,,,5.0,22.0,2016-04-29,27.0
1580,States,Indiana,118.0,,,,,,,,1.0,3.0,2016-04-29,4.0
1581,States,Iowa,74.0,,,,,,,,1.0,2.0,2016-04-29,3.0
1582,States,Kansas,154.0,,,,,,,,2.0,14.0,2016-04-29,16.0
1583,States,Kentucky,235.0,,,,,,,,5.0,12.0,2016-04-29,17.0
1584,States,Louisiana,372.0,,,,,,,,19.0,12.0,2016-04-29,31.0
1585,States,Maine,110.0,,,,,,,,17.0,9.0,2016-04-29,26.0
1586,States,Maryland,86.0,,,,,,,,2.0,10.0,2016-04-29,12.0
1587,States,Massachusetts,513.0,,,,,,,,34.0,60.0,2016-04-29,94.0
1588,States,Michigan,660.0,,,,,,,,21.0,47.0,2016-04-29,68.0
1589,States,Minnesota,306.0,,,,,,,,7.0,13.0,2016-04-29,20.0
1590,States,Mississippi,95.0,,,,,,,,4.0,5.0,2016-04-29,9.0
1591,States,Missouri,424.0,,,,,,,,5.0,15.0,2016-04-29,20.0
1592,States,Montana,120.0,,,,,,,,4.0,9.0,2016-04-29,13.0
1593,States,Nebraska,84.0,,,,,,,,8.0,5.0,2016-04-29,13.0
1595,States,New Hampshire,15.0,,,,,,,,0.0,3.0,2016-04-29,3.0
1597,States,New Mexico,355.0,,,,,,,,5.0,16.0,2016-04-29,21.0
1598,States,New York,1874.0,,,,,,,,68.0,149.0,2016-04-29,217.0
1599,States,North Carolina,264.0,,,,,,,,16.0,21.0,2016-04-29,37.0
1600,States,North Dakota,38.0,,,,,,,,1.0,1.0,2016-04-29,2.0
1601,States,Ohio,891.0,,,,,,,,73.0,64.0,2016-04-29,137.0
1602,States,Oklahoma,177.0,,,,,,,,4.0,4.0,2016-04-29,8.0
1603,States,Oregon,251.0,,,,,,,,23.0,11.0,2016-04-29,34.0
1604,States,Pennsylvania,593.0,,,,,,,,23.0,52.0,2016-04-29,75.0
1606,States,South Carolina,299.0,,,,,,,,6.0,20.0,2016-04-29,26.0
1607,States,South Dakota,103.0,,,,,,,,5.0,0.0,2016-04-29,5.0
1608,States,Tennessee,240.0,,,,,,,,2.0,15.0,2016-04-29,17.0
1609,States,Texas,1569.0,,,,,,,,78.0,86.0,2016-04-29,164.0
1610,States,Utah,448.0,,,,,,,,17.0,8.0,2016-04-29,25.0
1611,States,Vermont,210.0,,,,,,,,15.0,8.0,2016-04-29,23.0
1612,States,Virginia,238.0,,,,,,,,14.0,27.0,2016-04-29,41.0
1613,States,Washington,404.0,,,,,,,,17.0,11.0,2016-04-29,28.0
1614,States,West Virginia,526.0,,,,,,,,13.0,57.0,2016-04-29,70.0
1615,States,Wisconsin,707.0,,,,,,,,30.0,42.0,2016-04-29,72.0
1616,States,Wyoming,31.0,,,,,,,,4.0,0.0,2016-04-29,4.0
1617,States,Puerto Rico,0.0,,,,,,,,0.0,0.0,2016-04-29,0.0
1620,States,Alabama,177.0,,,,,,,,9.0,1.0,2016-05-06,10.0
1621,States,Alaska,17.0,,,,,,,,0.0,2.0,2016-05-06,2.0
1622,States,Arizona,51.0,,,,,,,,0.0,3.0,2016-05-06,3.0
1623,States,Arkansas,41.0,,,,,,,,3.0,2.0,2016-05-06,5.0
1624,States,California,785.0,,,,,,,,9.0,14.0,2016-05-06,23.0
1625,States,Colorado,359.0,,,,,,,,19.0,10.0,2016-05-06,29.0
1626,States,Connecticut,356.0,,,,,,,,6.0,22.0,2016-05-06,28.0
1627,States,Delaware,96.0,,,,,,,,3.0,13.0,2016-05-06,16.0
1630,States,Georgia,531.0,,,,,,,,7.0,36.0,2016-05-06,43.0
1631,States,Hawaii,242.0,,,,,,,,12.0,7.0,2016-05-06,19.0
1633,States,Illinois,225.0,,,,,,,,2.0,4.0,2016-05-06,6.0
1634,States,Indiana,95.0,,,,,,,,0.0,3.0,2016-05-06,3.0
1635,States,Iowa,64.0,,,,,,,,1.0,1.0,2016-05-06,2.0
1636,States,Kansas,97.0,,,,,,,,3.0,5.0,2016-05-06,8.0
1637,States,Kentucky,227.0,,,,,,,,3.0,6.0,2016-05-06,9.0
1638,States,Louisiana,361.0,,,,,,,,7.0,10.0,2016-05-06,17.0
1639,States,Maine,100.0,,,,,,,,13.0,7.0,2016-05-06,20.0
1640,States,Maryland,85.0,,,,,,,,1.0,12.0,2016-05-06,13.0
1641,States,Massachusetts,408.0,,,,,,,,16.0,48.0,2016-05-06,64.0
1642,States,Michigan,596.0,,,,,,,,17.0,53.0,2016-05-06,70.0
1643,States,Minnesota,267.0,,,,,,,,3.0,4.0,2016-05-06,7.0
1644,States,Mississippi,84.0,,,,,,,,2.0,7.0,2016-05-06,9.0
1645,States,Missouri,409.0,,,,,,,,4.0,4.0,2016-05-06,8.0
1646,States,Montana,111.0,,,,,,,,5.0,6.0,2016-05-06,11.0
1647,States,Nebraska,65.0,,,,,,,,2.0,5.0,2016-05-06,7.0
1648,States,Nevada,11.0,,,,,,,,0.0,0.0,2016-05-06,0.0
1651,States,New Mexico,265.0,,,,,,,,9.0,15.0,2016-05-06,24.0
1652,States,New York,1611.0,,,,,,,,42.0,121.0,2016-05-06,163.0
1653,States,North Carolina,143.0,,,,,,,,7.0,11.0,2016-05-06,18.0
1654,States,North Dakota,35.0,,,,,,,,1.0,0.0,2016-05-06,1.0
1655,States,Ohio,732.0,,,,,,,,31.0,34.0,2016-05-06,65.0
1656,States,Oklahoma,164.0,,,,,,,,3.0,7.0,2016-05-06,10.0
1657,States,Oregon,272.0,,,,,,,,11.0,9.0,2016-05-06,20.0
1658,States,Pennsylvania,438.0,,,,,,,,11.0,25.0,2016-05-06,36.0
1660,States,South Carolina,262.0,,,,,,,,5.0,13.0,2016-05-06,18.0
1661,States,South Dakota,114.0,,,,,,,,3.0,2.0,2016-05-06,5.0
1662,States,Tennessee,234.0,,,,,,,,5.0,14.0,2016-05-06,19.0
1663,States,Texas,1385.0,,,,,,,,57.0,65.0,2016-05-06,122.0
1664,States,Utah,409.0,,,,,,,,11.0,4.0,2016-05-06,15.0
1665,States,Vermont,212.0,,,,,,,,6.0,5.0,2016-05-06,11.0
1666,States,Virginia,221.0,,,,,,,,5.0,14.0,2016-05-06,19.0
1667,States,Washington,353.0,,,,,,,,13.0,5.0,2016-05-06,18.0
1668,States,West Virginia,350.0,,,,,,,,3.0,20.0,2016-05-06,23.0
1669,States,Wisconsin,569.0,,,,,,,,5.0,15.0,2016-05-06,20.0
1670,States,Wyoming,20.0,,,,,,,,0.0,0.0,2016-05-06,0.0
1671,States,Puerto Rico,0.0,,,,,,,,0.0,0.0,2016-05-06,0.0
1674,States,Alabama,153.0,,,,,,,,3.0,0.0,2016-05-13,3.0
1676,States,Arizona,51.0,,,,,,,,0.0,0.0,2016-05-13,0.0
1677,States,Arkansas,44.0,,,,,,,,0.0,0.0,2016-05-13,0.0
1678,States,California,649.0,,,,,,,,11.0,4.0,2016-05-13,15.0
1679,States,Colorado,314.0,,,,,,,,4.0,4.0,2016-05-13,8.0
1680,States,Connecticut,361.0,,,,,,,,7.0,18.0,2016-05-13,25.0
1681,States,Delaware,80.0,,,,,,,,3.0,5.0,2016-05-13,8.0
1684,States,Georgia,458.0,,,,,,,,4.0,30.0,2016-05-13,34.0
1685,States,Hawaii,208.0,,,,,,,,6.0,9.0,2016-05-13,15.0
1687,States,Illinois,256.0,,,,,,,,2.0,7.0,2016-05-13,9.0
1688,States,Indiana,104.0,,,,,,,,0.0,3.0,2016-05-13,3.0
1689,States,Iowa,54.0,,,,,,,,0.0,0.0,2016-05-13,0.0
1690,States,Kansas,100.0,,,,,,,,0.0,1.0,2016-05-13,1.0
1691,States,Kentucky,211.0,,,,,,,,1.0,1.0,2016-05-13,2.0
1692,States,Louisiana,382.0,,,,,,,,6.0,9.0,2016-05-13,15.0
1693,States,Maine,75.0,,,,,,,,11.0,7.0,2016-05-13,18.0
1694,States,Maryland,96.0,,,,,,,,0.0,7.0,2016-05-13,7.0
1695,States,Massachusetts,390.0,,,,,,,,5.0,49.0,2016-05-13,54.0
1696,States,Michigan,526.0,,,,,,,,9.0,46.0,2016-05-13,55.0
1697,States,Minnesota,218.0,,,,,,,,0.0,1.0,2016-05-13,1.0
1698,States,Mississippi,76.0,,,,,,,,5.0,4.0,2016-05-13,9.0
1699,States,Missouri,415.0,,,,,,,,4.0,11.0,2016-05-13,15.0
1700,States,Montana,83.0,,,,,,,,3.0,1.0,2016-05-13,4.0
1701,States,Nebraska,56.0,,,,,,,,2.0,3.0,2016-05-13,5.0
1705,States,New Mexico,258.0,,,,,,,,1.0,9.0,2016-05-13,10.0
1706,States,New York,1469.0,,,,,,,,24.0,81.0,2016-05-13,105.0
1707,States,North Carolina,105.0,,,,,,,,4.0,4.0,2016-05-13,8.0
1708,States,North Dakota,26.0,,,,,,,,0.0,0.0,2016-05-13,0.0
1709,States,Ohio,643.0,,,,,,,,13.0,34.0,2016-05-13,47.0
1710,States,Oklahoma,144.0,,,,,,,,1.0,2.0,2016-05-13,3.0
1711,States,Oregon,179.0,,,,,,,,6.0,5.0,2016-05-13,11.0
1712,States,Pennsylvania,410.0,,,,,,,,7.0,30.0,2016-05-13,37.0
1714,States,South Carolina,238.0,,,,,,,,3.0,10.0,2016-05-13,13.0
1715,States,South Dakota,93.0,,,,,,,,1.0,1.0,2016-05-13,2.0
1716,States,Tennessee,201.0,,,,,,,,2.0,15.0,2016-05-13,17.0
1717,States,Texas,1349.0,,,,,,,,58.0,58.0,2016-05-13,116.0
1718,States,Utah,402.0,,,,,,,,7.0,4.0,2016-05-13,11.0
1719,States,Vermont,150.0,,,,,,,,4.0,4.0,2016-05-13,8.0
1720,States,Virginia,215.0,,,,,,,,5.0,9.0,2016-05-13,14.0
1721,States,Washington,357.0,,,,,,,,8.0,3.0,2016-05-13,11.0
1722,States,West Virginia,396.0,,,,,,,,5.0,31.0,2016-05-13,36.0
1723,States,Wisconsin,418.0,,,,,,,,5.0,7.0,2016-05-13,12.0
1724,States,Wyoming,22.0,,,,,,,,2.0,1.0,2016-05-13,3.0
1725,States,Puerto Rico,0.0,,,,,,,,0.0,0.0,2016-05-13,0.0
1728,States,Alabama,124.0,,,,,,,,0.0,1.0,2016-05-20,1.0
1730,States,Arizona,48.0,,,,,,,,0.0,1.0,2016-05-20,1.0
1731,States,Arkansas,34.0,,,,,,,,0.0,0.0,2016-05-20,0.0
1732,States,California,669.0,,,,,,,,9.0,3.0,2016-05-20,12.0
1733,States,Colorado,308.0,,,,,,,,6.0,9.0,2016-05-20,15.0
1734,States,Connecticut,283.0,,,,,,,,1.0,13.0,2016-05-20,14.0
1735,States,Delaware,74.0,,,,,,,,4.0,3.0,2016-05-20,7.0
1738,States,Georgia,379.0,,,,,,,,9.0,16.0,2016-05-20,25.0
1739,States,Hawaii,176.0,,,,,,,,4.0,4.0,2016-05-20,8.0
1741,States,Illinois,187.0,,,,,,,,2.0,4.0,2016-05-20,6.0
1742,States,Indiana,64.0,,,,,,,,1.0,0.0,2016-05-20,1.0
1743,States,Iowa,34.0,,,,,,,,0.0,0.0,2016-05-20,0.0
1744,States,Kansas,59.0,,,,,,,,1.0,0.0,2016-05-20,1.0
1745,States,Kentucky,190.0,,,,,,,,1.0,5.0,2016-05-20,6.0
1746,States,Louisiana,294.0,,,,,,,,5.0,12.0,2016-05-20,17.0
1747,States,Maine,64.0,,,,,,,,3.0,6.0,2016-05-20,9.0
1748,States,Maryland,60.0,,,,,,,,0.0,2.0,2016-05-20,2.0
1749,States,Massachusetts,319.0,,,,,,,,4.0,44.0,2016-05-20,48.0
1750,States,Michigan,403.0,,,,,,,,9.0,20.0,2016-05-20,29.0
1751,States,Minnesota,240.0,,,,,,,,7.0,3.0,2016-05-20,10.0
1752,States,Mississippi,88.0,,,,,,,,7.0,4.0,2016-05-20,11.0
1753,States,Missouri,377.0,,,,,,,,0.0,3.0,2016-05-20,3.0
1754,States,Montana,77.0,,,,,,,,1.0,1.0,2016-05-20,2.0
1755,States,Nebraska,40.0,,,,,,,,1.0,0.0,2016-05-20,1.0
1759,States,New Mexico,190.0,,,,,,,,0.0,5.0,2016-05-20,5.0
1760,States,New York,1353.0,,,,,,,,17.0,59.0,2016-05-20,76.0
1761,States,North Carolina,109.0,,,,,,,,4.0,7.0,2016-05-20,11.0
1762,States,North Dakota,16.0,,,,,,,,0.0,0.0,2016-05-20,0.0
1763,States,Ohio,568.0,,,,,,,,8.0,28.0,2016-05-20,36.0
1764,States,Oklahoma,122.0,,,,,,,,1.0,1.0,2016-05-20,2.0
1765,States,Oregon,148.0,,,,,,,,2.0,4.0,2016-05-20,6.0
1766,States,Pennsylvania,340.0,,,,,,,,2.0,12.0,2016-05-20,14.0
1768,States,South Carolina,232.0,,,,,,,,1.0,9.0,2016-05-20,10.0
1769,States,South Dakota,107.0,,,,,,,,0.0,1.0,2016-05-20,1.0
1770,States,Tennessee,197.0,,,,,,,,1.0,12.0,2016-05-20,13.0
1771,States,Texas,1333.0,,,,,,,,65.0,52.0,2016-05-20,117.0
1772,States,Utah,390.0,,,,,,,,4.0,5.0,2016-05-20,9.0
1773,States,Vermont,143.0,,,,,,,,3.0,6.0,2016-05-20,9.0
1774,States,Virginia,169.0,,,,,,,,2.0,3.0,2016-05-20,5.0
1775,States,Washington,313.0,,,,,,,,4.0,4.0,2016-05-20,8.0
1776,States,West Virginia,339.0,,,,,,,,2.0,13.0,2016-05-20,15.0
